HoV,TZ_Flow,MIXP,AMBP,AMBT,R610_HS1,R611_HS1,R612_HS1,R613_HS1,R600_HD
ASD1158,866.5258,2584.865,101197.42,292.731049,131,136,120,120,146
ASD1159,866.551125,2593.5184,101304.64,292.599776,131,136,120,120,146
ASD1160,867.124175,2660.0916,101311.04,293.175173,131,136,120,120,146
ASD1161,868.0017125,2683.4766,101197.54,292.901556,131,136,120,120,146
ASD1162,868.37005,2617.3903,101246.13,293.528412,131,136,120,120,146
ASD1163,866.5471625,2591.341,101354.047,292.857523,131,136,120,120,146
ASD1164,866.5968375,2592.278,101367.914,293.09288,131,136,120,120,146
ASD1165,867.798375,2628.3535,101401.74,292.271475,131,136,120,120,146
ASD1166,867.2310625,2656.7108,101360.864,293.548275,131,136,120,120,146
ASD1167,865.9967,2563.326,101181.84,293.955162,131,136,120,120,146
ASD1168,866.79625,2629.1576,101313.43,293.690195,131,136,120,120,146
ASD1169,867.73995,2570.9574,101349.06,294.24713,131,136,120,120,146
ASD1170,868.431375,2587.4157,101381.97,293.03285,131,136,120,120,146
ASD1171,867.0895,2535.4069,101387.067,293.57297,131,136,120,120,146
ASD1172,867.37725,2563.5948,101385.046,292.011097,131,136,120,120,146
ASD1173,866.24575,2691.1058,101337.89,293.325638,131,136,120,120,146
ASD1174,867.415925,2658.4003,101500.13,293.564536,131,136,120,120,146
ASD1175,866.7067,2643.4063,101313.53,294.023556,131,136,120,120,146
ASD1176,867.494875,2534.382,101411.285,292.578947,131,136,120,120,146
ASD1177,866.4529375,2657.7,101395.605,293.981926,131,136,120,120,146
ASD1178,867.268375,2574.6996,101344.824,293.539328,131,136,120,120,146
ASD1179,868.4526875,2527.8841,101446.01,292.977251,131,136,120,120,146
ASD1180,866.9230625,2540.753,101270.58,293.353943,131,136,120,120,146
ASD1181,868.51425,2581.267,101266.394,293.185042,131,136,120,120,146
ASD1182,867.040375,2448.453,101335.8,292.712302,131,136,120,120,146
ASD1183,867.560125,2598.9536,101330.597,292.718468,131,136,120,120,146
ASD1184,866.28625,2659.7794,101294.55,294.19296,131,136,120,120,146
ASD1185,868.208625,2619.9936,101250.27,292.548764,131,136,120,120,146
ASD1186,866.21775,2547.3661,101408.21,293.547484,131,136,120,120,146
ASD1187,867.406,2644.6032,101278.8,293.383173,131,136,120,120,146
ASD1188,866.3329375,2578.5156,101355.09,293.120396,131,136,120,120,146
ASD1189,866.21375,2553.0499,101333.466,293.279818,131,136,120,120,146
ASD1190,867.032375,2662.7125,101411.33,292.225243,131,136,120,120,146
ASD1191,892.4153125,2568.0561,102684.29,297.466755,140,153,125,128,148
ASD1192,892.4209625,2545.2765,102695.41,298.141743,140,153,125,128,148
ASD1193,891.6356625,2547.6187,102707.78,298.121226,140,153,125,128,148
ASD1194,891.92775,2592.7715,102646.36,296.756434,140,153,125,128,148
ASD1195,892.4073,2568.159,102662.26,297.553656,140,153,125,128,148
ASD1196,891.858,2712.6808,102615.08,298.09203,140,153,125,128,148
ASD1197,891.245125,2659.0792,102676.11,298.093123,140,153,125,128,148
ASD1198,891.586075,2725.7103,102681.47,297.486641,140,153,125,128,148
ASD1199,892.075625,2665.2218,102693.25,297.487288,140,153,125,128,148
ASD1200,891.791,2580.9662,102783.22,298.031142,140,153,125,128,148
ASD1201,891.4815,2620.8292,102636.96,297.895983,140,153,125,128,148
ASD1202,892.5173125,2579.4859,102811.8,298.219971,140,153,125,128,148
ASD1203,891.330125,2577.2846,102697.52,298.560717,140,153,125,128,148
ASD1204,885.983375,2574.6557,101998.444,293.833481,145,153,130,130,148
ASD1205,885.511625,2524.8247,101960.864,294.006861,145,153,130,130,148
ASD1206,885.749625,2597.756,102042.73,293.562035,145,153,130,130,148
ASD1207,885.68825,2549.2281,101990.31,293.853773,145,153,130,130,148
ASD1208,885.3429375,2644.219,101968.634,294.461869,145,153,130,130,148
ASD1209,886.671875,2626.8602,101895.29,294.267132,145,153,130,130,148
ASD1210,885.7228125,2569.3869,101931.85,293.624588,145,153,130,130,148
ASD1211,885.193,2638.081,102030.56,293.181116,145,153,130,130,148
ASD1212,886.3070625,2701.101,102015.97,292.774481,145,153,130,130,148
ASD1213,885.2075,2534.8772,102035.95,293.454327,145,153,130,130,148
ASD1214,884.61675,2614.3297,101925.696,293.736397,145,153,130,130,148
ASD1215,887.29195,2557.3761,101980.963,293.94422,145,153,130,130,148
ASD1216,885.7008375,2696.6145,102045.63,293.107443,145,153,130,130,148
ASD1217,908.382,2583.7297,100231.415,295.956955,145,140,120,120,152
ASD1218,907.724875,2534.8087,100233,294.631981,145,140,120,120,152
ASD1219,908.87825,2579.3022,100148.35,295.67943,145,140,120,120,152
ASD1220,908.361,2633.2445,100194.12,295.428742,145,140,120,120,152
ASD1221,908.516875,2590.0173,100290.265,293.90639,145,140,120,120,152
ASD1222,908.801875,2554.2135,100147,295.195425,145,140,120,120,152
ASD1223,908.328175,2553.8076,100185.974,294.064059,145,140,120,120,152
ASD1224,908.61405,2567.2247,100264.98,294.483002,145,140,120,120,152
ASD1225,909.041,2558.6,100234.174,295.257065,145,140,120,120,152
ASD1226,908.651375,2599.1072,100245.67,295.198752,145,140,120,120,152
ASD1227,908.806,2545.0016,100161.786,295.685984,145,140,120,120,152
ASD1228,908.430875,2552.7426,100222.41,295.767144,145,140,120,120,152
ASD1229,908.29625,2493.4072,100185.474,294.551373,145,140,120,120,152
ASD1230,908.303625,2568.2837,100377.386,295.819538,145,140,120,120,152
ASD1231,909.062375,2608.8795,100132.6,294.98103,145,140,120,120,152
ASD1232,908.1517,2557.803,100269.5,294.983778,145,140,120,120,152
ASD1233,908.804625,2571.2856,100241.986,295.849224,145,140,120,120,152
ASD1234,908.701625,2628.0535,100268.81,295.297337,145,140,120,120,152
ASD1235,907.46675,2567.8955,100170.105,294.970797,145,140,120,120,152
ASD1236,907.9680625,2605.0196,100218.32,294.928072,145,140,120,120,152
ASD1237,907.786125,2604.3518,100139.94,294.871142,145,140,120,120,152
ASD1238,909.2270625,2619.6486,100136.05,294.445973,145,140,120,120,152
ASD1239,909.036125,2516.6283,100239.08,295.131783,145,140,120,120,152
ASD1240,909.8603,2617.8253,100363.5,295.590168,145,140,120,120,152
ASD1241,908.3454125,2484.9691,100205.43,295.706484,145,140,120,120,152
ASD1242,908.7722,2590.591,100251.96,295.632235,145,140,120,120,152
ASD1243,909.35825,2515.6715,100322.27,294.988099,145,140,120,120,152
ASD1244,908.33375,2596.649,100230.75,294.615445,145,140,120,120,152
ASD1245,907.340625,2654.0676,100234.03,294.831095,145,140,120,120,152
ASD1246,908.620375,2649.9659,100265.125,294.777008,145,140,120,120,152
ASD1247,908.724675,2621.289,100215.13,295.810751,145,140,120,120,152
ASD1248,909.92475,2666.3465,100346.643,294.584624,145,140,120,120,152
ASD1249,908.63125,2670.9665,100210.925,295.468789,145,140,120,120,152
ASD1250,909.676825,2686.0687,100166.66,295.36604,145,140,120,120,152
ASD1251,908.788,2662.9744,100196.063,294.47623,145,140,120,120,152
ASD1252,908.83425,2583.438,100240.735,294.089693,145,140,120,120,152
ASD1253,908.9003,2711.8412,100299.11,294.306776,145,140,120,120,152
ASD1254,908.929375,2669.5925,100271.77,296.0739,145,140,120,120,152
ASD1255,910.035375,2598.6917,100281.15,295.8062,145,140,120,120,152
ASD1256,909.064625,2610.6869,100193.79,294.636258,145,140,120,120,152
ASD1257,909.6482125,2532.6355,100218.68,294.701514,145,140,120,120,152
ASD1258,908.5499625,2674.9413,100093.58,295.254626,145,140,120,120,152
ASD1259,907.6322875,2559.3319,100135.65,296.377028,145,140,120,120,152
ASD1260,909.47125,2694.8559,100291.52,295.079749,145,140,120,120,152
ASD1261,908.4571875,2709.8145,100246.7,295.484358,145,140,120,120,152
ASD1262,908.5844375,2539.0408,100290.35,295.501803,145,140,120,120,152
ASD1263,907.0388,2611.2667,100192.87,294.622084,145,140,120,120,152
ASD1264,909.92325,2584.4732,100235.754,295.5632,145,140,120,120,152
ASD1265,907.780075,2549.739,100275.806,294.530577,145,140,120,120,152
ASD1266,908.53575,2634.729,100356.33,294.835753,145,140,120,120,152
ASD1267,883.03275,2566.9708,100884.68,294.939352,131,136,120,120,148
ASD1268,883.5643,2677.7185,100862.95,294.247326,131,136,120,120,148
ASD1269,885.570125,2610.6884,100876.544,295.821467,131,136,120,120,148
ASD1270,884.114,2555.1834,100806.55,294.974726,131,136,120,120,148
ASD1271,884.769,2560.5215,100872.1,294.338372,131,136,120,120,148
ASD1272,883.3676875,2617.4152,100875.903,294.323128,131,136,120,120,148
ASD1273,883.75755,2666.3368,100934.91,294.785757,131,136,120,120,148
ASD1274,886.03005,2605.446,100849.615,295.928446,131,136,120,120,148
ASD1275,883.4368125,2572.8594,100879.08,295.263852,131,136,120,120,148
ASD1276,884.63,2618.0466,100827.344,295.106934,131,136,120,120,148
ASD1277,884.7400625,2576.4654,100948.944,294.58347,131,136,120,120,148
ASD1278,884.740125,2547.7041,100881.555,294.838904,131,136,120,120,148
ASD1279,883.2843,2561.7529,100901.55,294.599402,131,136,120,120,148
ASD1280,945.57525,2637.54,102360.767,298.988137,131,136,120,120,154
ASD1281,944.817625,2619.3027,102342.64,298.13129,131,136,120,120,154
ASD1282,945.014625,2576.62,102287.897,298.034077,131,136,120,120,154
ASD1283,944.608075,2530.1512,102353.51,298.8196,131,136,120,120,154
ASD1284,943.843875,2555.7146,102360.425,298.785649,131,136,120,120,154
ASD1285,945.2815,2631.2935,102331.366,298.94545,131,136,120,120,154
ASD1286,946.10825,2603.487,102233.53,298.397467,131,136,120,120,154
ASD1287,944.59375,2632.1974,102307.14,298.387373,131,136,120,120,154
ASD1288,944.743375,2553.0724,102419.01,298.51435,131,136,120,120,154
ASD1289,945.453625,2602.5738,102362.21,298.24329,131,136,120,120,154
ASD1290,945.0141875,2559.1288,102379.89,297.639428,131,136,120,120,154
ASD1291,944.5233125,2563.3331,102432.13,299.245177,131,136,120,120,154
ASD1292,943.6175,2566.0616,102387.29,299.082936,131,136,120,120,154
ASD1293,944.824625,2558.2659,102316.254,298.033556,131,136,120,120,154
ASD1294,944.3154125,2695.5494,102399.896,298.983403,131,136,120,120,154
ASD1295,945.064625,2526.0899,102348.08,299.375338,131,136,120,120,154
ASD1296,944.532875,2653.0527,102299.35,298.418663,131,136,120,120,154
ASD1297,945.395375,2595.5748,102432.3,298.693562,131,136,120,120,154
ASD1298,944.30695,2512.3161,102262.35,298.781136,131,136,120,120,154
ASD1299,946.1255,2451.0193,102293.6,299.296894,131,136,120,120,154
ASD1300,944.3975,2569.4613,102197.59,298.538279,131,136,120,120,154
ASD1301,945.526125,2498.0494,102318.304,300.145142,131,136,120,120,154
ASD1302,943.2755,2548.476,102292.97,298.605034,131,136,120,120,154
ASD1303,944.8765,2599.646,102295.557,298.25434,131,136,120,120,154
ASD1304,942.5743125,2647.9406,102472.56,298.201743,131,136,120,120,154
ASD1305,942.46425,2576.061,102379.18,298.395028,131,136,120,120,154
ASD1306,944.4225,2526.4174,102288.525,298.291973,131,136,120,120,154
ASD1307,945.180625,2620.6196,102366.06,298.655777,131,136,120,120,154
ASD1308,944.86145,2664.6973,102412.5,298.260836,131,136,120,120,154
ASD1309,943.62225,2519.961,102367.28,297.157963,131,136,120,120,154
ASD1310,944.92805,2580.6747,102278.564,298.668528,131,136,120,120,154
ASD1311,944.28625,2729.7495,102354.92,297.688395,131,136,120,120,154
ASD1312,944.090375,2529.5832,102431.5,298.426361,131,136,120,120,154
ASD1313,944.728925,2495.9707,102414.47,298.897295,131,136,120,120,154
ASD1314,945.25055,2596.235,102363.76,298.840334,131,136,120,120,154
ASD1315,945.665,2577.4366,102409.58,299.325278,131,136,120,120,154
ASD1316,943.769,2638.3736,102306.1,298.944916,131,136,120,120,154
ASD1317,945.723875,2462.164,102306.47,297.986933,131,136,120,120,154
ASD1318,945.182425,2541.44,102352.374,298.366635,131,136,120,120,154
ASD1319,945.783125,2541.7213,102481.98,299.797793,131,136,120,120,154
ASD1320,944.129625,2673.6147,102282.06,299.165135,131,136,120,120,154
ASD1321,944.250625,2620.41,102353.68,298.595381,131,136,120,120,154
ASD1322,945.5368,2537.3419,102357.666,298.7494,131,136,120,120,154
ASD1323,945.0549375,2508.8976,102309.44,297.62888,131,136,120,120,154
ASD1324,944.635,2592.366,102297.73,297.815741,131,136,120,120,154
ASD1325,946.03225,2665.3524,102440,298.248095,131,136,120,120,154
ASD1326,945.84825,2600.8385,102395.07,298.53481,131,136,120,120,154
ASD1327,945.854375,2566.8907,102278.13,298.794375,131,136,120,120,154
ASD1328,945.37925,2698.3791,102388.73,298.470705,131,136,120,120,154
ASD1329,945.107575,2650.1194,102355.59,299.415694,131,136,120,120,154
ASD1330,954.9783375,2588.2795,100329.675,297.298598,135,145,120,125,154
ASD1331,955.454875,2591.8118,100478.99,298.180743,135,145,120,125,154
ASD1332,955.4034375,2663.0816,100378.86,298.25663,135,145,120,125,154
ASD1333,955.178075,2790.4789,100441.89,297.645937,135,145,120,125,154
ASD1334,956.757125,2610.9001,100439.37,296.890522,135,145,120,125,154
ASD1335,955.3070875,2633.4225,100474.835,298.093504,135,145,120,125,154
ASD1336,956.2046875,2618.6752,100412.134,298.866528,135,145,120,125,154
ASD1337,955.7141875,2706.0528,100486.84,297.995705,135,145,120,125,154
ASD1338,954.5355,2614.4287,100376.83,299.071692,135,145,120,125,154
ASD1339,955.526875,2695.3568,100478.09,298.366154,135,145,120,125,154
ASD1340,954.047125,2660.1458,100370.54,298.402163,135,145,120,125,154
ASD1341,955.776625,2558.7053,100250.25,298.27558,135,145,120,125,154
ASD1342,954.94425,2469.9226,100383.07,297.687766,135,145,120,125,154
ASD1343,954.35625,2650.6636,100356,296.794688,135,145,120,125,154
ASD1344,955.56725,2622.346,100205.414,298.178717,135,145,120,125,154
ASD1345,953.95675,2631.8163,100467.035,298.295033,135,145,120,125,154
ASD1346,955.409625,2659.2958,100270.2,298.245167,135,145,120,125,154
ASD1347,956.040575,2721.505,100378.89,297.632265,135,145,120,125,154
ASD1348,955.578,2665.5735,100332.32,298.1785,135,145,120,125,154
ASD1349,954.277625,2632.5014,100359.11,296.738165,135,145,120,125,154
ASD1350,953.7834125,2612.5423,100376.23,298.500086,135,145,120,125,154
ASD1351,955.522375,2636.6602,100390.454,297.510884,135,145,120,125,154
ASD1352,954.80705,2658.9705,100422.56,297.5355,135,145,120,125,154
ASD1353,956.27075,2550.6775,100260.99,297.617258,135,145,120,125,154
ASD1354,955.718125,2680.4047,100419.52,298.147469,135,145,120,125,154
ASD1355,954.581375,2646.8584,100379.04,298.64895,135,145,120,125,154
ASD1356,954.505375,2606.2302,100374.91,296.723347,135,145,120,125,154
ASD1357,954.364375,2667.4154,100424.2,297.200072,135,145,120,125,154
ASD1358,955.0032,2596.5063,100378.906,298.294236,135,145,120,125,154
ASD1359,954.24805,2696.905,100367.52,297.107115,135,145,120,125,154
ASD1360,953.705,2538.5118,100427.63,298.367087,135,145,120,125,154
ASD1361,956.423125,2553.1057,100423,297.736594,135,145,120,125,154
ASD1362,955.8721875,2600.2365,100375.08,297.699372,135,145,120,125,154
ASD1363,955.022625,2585.7424,100461.365,297.78553,135,145,120,125,154
ASD1364,954.94825,2683.9165,100423.42,297.962708,135,145,120,125,154
ASD1365,953.7326875,2618.3563,100342.017,297.97126,135,145,120,125,154
ASD1366,955.6259125,2735.7384,100459.41,298.585184,135,145,120,125,154
ASD1367,954.57475,2492.472,100247.504,297.45343,135,145,120,125,154
ASD1368,955.481375,2546.8191,100358.57,298.18072,135,145,120,125,154
ASD1369,954.9597875,2667.6767,100364.17,297.446408,135,145,120,125,154
ASD1370,954.2343125,2636.3602,100410.675,297.642666,135,145,120,125,154
ASD1371,956.462125,2724.4606,100395.29,298.409512,135,145,120,125,154
ASD1372,955.238875,2702.2636,100388.56,298.092253,135,145,120,125,154
ASD1373,954.441675,2656.456,100363.38,297.870238,135,145,120,125,154
ASD1374,954.296375,2707.0568,100463.55,297.771744,135,145,120,125,154
ASD1375,955.0293,2600.793,100292.46,298.276083,135,145,120,125,154
ASD1376,954.6395,2624.4848,100363.275,299.453167,135,145,120,125,154
ASD1377,956.9761625,2628.8658,100333.09,297.585925,135,145,120,125,154
ASD1378,956.06875,2750.3122,100355.62,297.407866,135,145,120,125,154
ASD1379,954.43275,2631.662,100418.616,299.208443,135,145,120,125,154
ASD1380,940.331575,2615.4715,101074.615,296.28832,131,136,120,120,154
ASD1381,940.886375,2604.7415,101208.9,295.304299,131,136,120,120,154
ASD1382,941.486875,2684.3248,101106.69,296.180434,131,136,120,120,154
ASD1383,941.0987125,2597.5246,101125.57,296.301709,131,136,120,120,154
ASD1384,941.3588,2580.8304,101144.94,295.094925,131,136,120,120,154
ASD1385,940.6615,2648.1096,101077.277,295.75899,131,136,120,120,154
ASD1386,940.661,2618.2785,101146.31,295.262713,131,136,120,120,154
ASD1387,940.67505,2575.6845,101106.476,295.270598,131,136,120,120,154
ASD1388,939.451,2595.9036,101147.11,295.784035,131,136,120,120,154
ASD1389,940.50995,2531.2433,101070.135,296.415718,131,136,120,120,154
ASD1390,940.8645625,2616.5188,101084.86,296.254778,131,136,120,120,154
ASD1391,940.5775,2649.4383,101117.053,295.26812,131,136,120,120,154
ASD1392,940.26525,2482.4436,101127.81,296.470742,131,136,120,120,154
ASD1393,940.7586625,2536.519,101080.084,295.795815,131,136,120,120,154
ASD1394,940.003375,2659.3695,101020.32,294.176392,131,136,120,120,154
ASD1395,940.419375,2651.3865,101125.385,295.690194,131,136,120,120,154
ASD1396,940.20775,2668.9232,101070.013,295.102469,131,136,120,120,154
ASD1397,941.1739375,2702.6024,101054.25,295.035527,131,136,120,120,154
ASD1398,939.50005,2549.8259,100983.936,295.991383,131,136,120,120,154
ASD1399,941.541875,2710.5679,101094.44,295.68679,131,136,120,120,154
ASD1400,940.77095,2573.83,101093.12,296.800373,131,136,120,120,154
ASD1401,940.343375,2607.147,101104.89,296.133166,131,136,120,120,154
ASD1402,940.0022875,2715.762,101119.885,296.515538,131,136,120,120,154
ASD1403,940.26825,2660.8835,101082.465,295.86398,131,136,120,120,154
ASD1404,940.7988,2473.555,101076.83,295.29199,131,136,120,120,154
ASD1405,940.363925,2636.3113,101065.91,296.030009,131,136,120,120,154
ASD1406,941.05075,2639.925,101052.325,295.767638,131,136,120,120,154
ASD1407,939.1060625,2695.1828,101117.9,296.579598,131,136,120,120,154
ASD1408,940.2705,2559.445,101047.046,296.160794,131,136,120,120,154
ASD1409,940.21355,2613.5492,101220.483,295.541535,131,136,120,120,154
ASD1410,940.536875,2587.8117,101066.327,295.352703,131,136,120,120,154
ASD1411,941.3184375,2592.3134,101216.82,294.308867,131,136,120,120,154
ASD1412,938.93,2615.9603,101049.96,296.251963,131,136,120,120,154
ASD1413,940.473875,2619.5004,101041.797,296.188065,131,136,120,120,154
ASD1414,939.01695,2548.3055,101081.366,295.989455,131,136,120,120,154
ASD1415,939.17145,2626.176,101108.1,296.204264,131,136,120,120,154
ASD1416,940.7556875,2655.9435,101156.26,295.283465,131,136,120,120,154
ASD1417,940.340125,2629.7222,101031.323,296.02553,131,136,120,120,154
ASD1418,940.048,2776.6941,101092.2,296.333437,131,136,120,120,154
ASD1419,941.6865,2653.8794,101118.134,296.020787,131,136,120,120,154
ASD1420,941.732125,2523.5666,101011.523,295.88489,131,136,120,120,154
ASD1421,940.8261875,2665.6132,101243.005,296.77118,131,136,120,120,154
ASD1422,940.280875,2597.1027,101100.69,295.311182,131,136,120,120,154
ASD1423,940.49575,2587.483,101073.75,296.70111,131,136,120,120,154
ASD1424,940.6760375,2665.7286,101207.245,296.77751,131,136,120,120,154
ASD1425,940.687375,2634.8577,101108.234,296.874743,131,136,120,120,154
ASD1426,939.80625,2550.1408,101190.375,297.233477,131,136,120,120,154
ASD1427,941.013125,2666.9403,101100.28,296.799345,131,136,120,120,154
ASD1428,939.385075,2715.436,101135.175,296.11959,131,136,120,120,154
ASD1429,941.9722,2599.2958,101083.563,295.141695,131,136,120,120,154
ASD1430,871.764125,2633.1253,101379.596,296.670317,118,122,110,110,148
ASD1431,871.016625,2580.9093,101444.54,297.47918,118,122,110,110,148
ASD1432,871.23795,2680.971,101360.657,298.036517,118,122,110,110,148
ASD1433,872.44975,2592.8045,101389.37,297.266158,118,122,110,110,148
ASD1434,871.26125,2545.1075,101493.02,298.939371,118,122,110,110,148
ASD1435,871.4331875,2546.1184,101416.614,298.232191,118,122,110,110,148
ASD1436,872.2035,2592.5985,101381.06,298.406218,118,122,110,110,148
ASD1437,873.156625,2569.1784,101498.376,297.111035,118,122,110,110,148
ASD1438,872.52225,2518.4593,101451.886,297.740488,118,122,110,110,148
ASD1439,872.5835,2525.3933,101342.633,297.92327,118,122,110,110,148
ASD1440,872.006625,2712.1616,101429.236,297.632166,118,122,110,110,148
ASD1441,870.604325,2600.1904,101364.2,297.970549,118,122,110,110,148
ASD1442,871.353075,2573.4907,101416.91,297.231,118,122,110,110,148
ASD1443,898.0767,2556.5643,100208.04,296.79232,131,136,120,120,148
ASD1444,898.984,2617.1562,100094.57,298.576252,131,136,120,120,148
ASD1445,897.4990875,2635.7597,100063.5,297.152558,131,136,120,120,148
ASD1446,897.979375,2555.4485,100150.09,297.950278,131,136,120,120,148
ASD1447,898.24425,2556.0339,100075.977,298.13363,131,136,120,120,148
ASD1448,898.086625,2613.509,100175.464,296.648486,131,136,120,120,148
ASD1449,898.151125,2481.348,100192.706,296.619646,131,136,120,120,148
ASD1450,898.5339375,2702.992,100219.12,297.487961,131,136,120,120,148
ASD1451,898.9815,2502.077,100036.63,297.282013,131,136,120,120,148
ASD1452,898.3914125,2605.6885,100149.47,297.9847,131,136,120,120,148
ASD1453,897.027875,2635.6298,100083.685,296.777644,131,136,120,120,148
ASD1454,898.6595,2584.196,100202.18,296.311549,131,136,120,120,148
ASD1455,898.359875,2604.4678,100071.17,296.500277,131,136,120,120,148
ASD1456,927.4801625,2625.9272,101434.235,295.067994,131,136,114,120,155
ASD1457,927.64575,2552.399,101504.474,294.938422,131,136,114,120,155
ASD1458,927.516625,2595.6224,101397.437,295.3006,131,136,114,120,155
ASD1459,928.06425,2706.197,101349.69,294.616703,131,136,114,120,155
ASD1460,926.657175,2656.9122,101306.23,296.02018,131,136,114,120,155
ASD1461,926.49025,2549.5773,101357.29,295.94026,131,136,114,120,155
ASD1462,927.1915,2619.4698,101354.663,295.258278,131,136,114,120,155
ASD1463,927.79655,2559.386,101369.293,295.294148,131,136,114,120,155
ASD1464,927.9395,2557.3093,101414.435,295.916575,131,136,114,120,155
ASD1465,928.57475,2613.386,101324.03,295.691687,131,136,114,120,155
ASD1466,927.137,2565.9092,101476.42,295.836102,131,136,114,120,155
ASD1467,927.84925,2566.5495,101454.74,294.427891,131,136,114,120,155
ASD1468,927.938375,2708.8808,101264.55,295.36323,131,136,114,120,155
ASD1469,927.659,2618.6386,101327.344,294.845522,131,136,114,120,155
ASD1470,929.0232125,2677.6075,101374.786,294.907446,131,136,114,120,155
ASD1471,927.6790625,2629.9164,101338.62,294.886517,131,136,114,120,155
ASD1472,927.46605,2608.375,101289.294,295.221209,131,136,114,120,155
ASD1473,926.6710625,2651.286,101391.42,295.094181,131,136,114,120,155
ASD1474,927.5157875,2696.489,101429.285,294.60786,131,136,114,120,155
ASD1475,927.51625,2607.3746,101407.715,295.689576,131,136,114,120,155
ASD1476,928.224,2707.4732,101327.527,294.776228,131,136,114,120,155
ASD1477,927.557,2724.7423,101309.48,296.121296,131,136,114,120,155
ASD1478,927.241875,2620.803,101398.987,296.047415,131,136,114,120,155
ASD1479,928.114375,2615.7421,101345.154,295.173127,131,136,114,120,155
ASD1480,927.834625,2570.353,101360.876,295.685442,131,136,114,120,155
ASD1481,926.43475,2503.3766,101323.236,295.446305,131,136,114,120,155
ASD1482,928.197375,2659.7857,101419.96,296.326886,131,136,114,120,155
ASD1483,928.086125,2548.6506,101360.9,295.229458,131,136,114,120,155
ASD1484,928.440325,2522.0865,101310.126,295.88558,131,136,114,120,155
ASD1485,928.404,2598.7701,101365.82,294.479782,131,136,114,120,155
ASD1486,929.354,2555.2046,101390.93,296.229855,131,136,114,120,155
ASD1487,927.92125,2636.3338,101392.69,295.33542,131,136,114,120,155
ASD1488,928.270875,2659.72,101398.926,294.935095,131,136,114,120,155
ASD1489,928.387625,2727.2839,101388.98,295.08882,131,136,114,120,155
ASD1490,928.3685,2698.9477,101339.91,296.386744,131,136,114,120,155
ASD1491,926.549625,2556.7072,101431.61,295.455239,131,136,114,120,155
ASD1492,927.13825,2601.0805,101386.14,296.421608,131,136,114,120,155
ASD1493,926.3395,2664.6175,101352.52,296.50069,131,136,114,120,155
ASD1494,928.2674375,2505.5065,101485.925,295.504801,131,136,114,120,155
ASD1495,927.858875,2584.0221,101416.516,295.035515,131,136,114,120,155
ASD1496,926.761175,2589.5342,101439.64,296.272484,131,136,114,120,155
ASD1497,927.29075,2665.2561,101281.34,295.387867,131,136,114,120,155
ASD1498,926.252875,2603.3316,101440.326,295.554888,131,136,114,120,155
ASD1499,927.362,2626.8982,101309.15,295.643288,131,136,114,120,155
ASD1500,928.026625,2651.2943,101496.1,295.79724,131,136,114,120,155
ASD1501,926.23925,2692.8959,101460.455,297.096434,131,136,114,120,155
ASD1502,926.1134375,2692.0443,101499.92,295.528944,131,136,114,120,155
ASD1503,927.6712,2554.9358,101310.266,294.440812,131,136,114,120,155
ASD1504,928.440625,2597.2603,101379.06,295.29686,131,136,114,120,155
ASD1505,928.1775,2471.0606,101398.07,294.811354,131,136,114,120,155
ASD1506,926.45375,2494.0777,101332.79,295.559973,131,136,114,120,155
ASD1507,928.029,2614.386,101405.81,295.551026,131,136,114,120,155
ASD1508,927.298,2796.3661,101385.03,294.653195,131,136,114,120,155
ASD1509,928.7919625,2557.1192,101422.955,294.733124,131,136,114,120,155
ASD1510,928.423,2601.3819,101361.334,295.420067,131,136,114,120,155
ASD1511,927.25425,2612.2274,101444.31,296.21566,131,136,114,120,155
ASD1512,926.695325,2617.4324,101319.54,294.781313,131,136,114,120,155
ASD1513,927.84575,2563.4296,101363.54,295.490178,131,136,114,120,155
ASD1514,927.19575,2515.9218,101443.51,296.547331,131,136,114,120,155
ASD1515,928.2155625,2441.0675,101389.575,294.77686,131,136,114,120,155
ASD1516,926.2335,2685.521,101323.15,295.026192,131,136,114,120,155
ASD1517,928.676125,2606.9794,101412.21,295.855019,131,136,114,120,155
ASD1518,927.68175,2556.459,101457.23,295.208716,131,136,114,120,155
ASD1519,927.41475,2585.1036,101282.36,295.174303,131,136,114,120,155
ASD1520,926.9185,2613.34,101342.206,296.515696,131,136,114,120,155
ASD1521,927.057575,2598.3368,101451.416,295.42701,131,136,114,120,155
ASD1522,926.60225,2562.5404,101305.444,295.490385,131,136,114,120,155
ASD1523,929.8513,2489.9878,101322.85,296.065337,131,136,114,120,155
ASD1524,927.9802,2652.8992,101220.58,295.900507,131,136,114,120,155
ASD1525,927.675625,2594.91,101424.55,295.309002,131,136,114,120,155
ASD1526,927.565375,2617.0359,101430.1,295.140246,131,136,114,120,155
ASD1527,927.6129125,2508.477,101356.94,296.17964,131,136,114,120,155
ASD1528,927.38725,2553.5614,101299.62,295.10984,131,136,114,120,155
ASD1529,927.6475,2563.2128,101330.22,295.800345,131,136,114,120,155
ASD1530,928.199875,2586.0626,101394.305,295.773793,131,136,114,120,155
ASD1531,927.4562125,2681.2046,101426.465,295.42643,131,136,114,120,155
ASD1532,927.458875,2736.7031,101442.786,295.232514,131,136,114,120,155
ASD1533,927.709625,2568.0021,101413.074,294.488722,131,136,114,120,155
ASD1534,927.710575,2542.6058,101384.17,295.677319,131,136,114,120,155
ASD1535,928.04825,2626.5842,101368.68,295.824269,131,136,114,120,155
